product_name,promotion_tag,price,product_description,tag,image_url,label
﻿한일)비빔막국수1입,,2400,매콤달콤한 비빔소스와 볶은메밀가루를 첨가한 쫄깃한 면의 비빔막국수,"봉지면, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801085880653.jpg,New
﻿한일)얼큰유부우동1입,,1800,수타식 제면법으로 쫄깃한 면발과 얼큰하고 시원한 국물에 고소한 유부가 들어있습니다.,"봉지면, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801085880288.jpg,New
﻿한일)해물맛우동1입,,1800,수타식 제면법으로 쫄깃한 우동 면발과 얼큰하고 시원한 국물의 해물맛우동,"봉지면, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801085010258.jpg,New
﻿진주)실속천하장사28g*16,,7900,"보관이용이하고 쉽게 벗겨먹을 수 있는 멸균 제품으로, 어린이 영양 간식으로 간편하게 즐길 수 있습니다.","햄, 소시지, 안주류",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801077354100.jpg,New
﻿한성)크래미프로틴볼75g,,2800,"한입에 먹기 좋은 사이즈, 저당 고단백 영양간식","맛살, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801074008075.jpg,New
﻿한성)고추장직화구이바70g,2+1,1900,매콤달콤 고추장으로 맛을 낸 고추장불고기맛 핫바,"핫바, 안주류",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801074008051.jpg,New
﻿삼양)4과비빔면,,1270,"4가지 과일(사과, 배, 매실, 파인애플)로 만든 자연적인 새콤달콤함","봉지면, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801073116009.jpg,
﻿오뚜기)푸팟퐁카레,2+1,4800,코코넛 크림과 게살의 이국적인 고소함을 살린 카레! 스크램블드에그와 게살의 부드러움이 잘 조화가 된 카레 입니다.!,"즉석요리류, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801045205892.jpg,New
﻿오뚜기)치킨마살라,,4800,"향신료와 토마토의 알싸함을 살렸으며,큼직하고 부드러운 국산 닭다리살이 들어 있어 식감이 좋습니다.","즉석요리류, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801045205885.jpg,New
﻿샘표)폰타나스위트콘수프,2+1,3500,부드러운 크림과 달콤한 스위트콘이 조화를 이룬 보쥬식 스위트콘 크림 수프입니다.,"수프류, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801005961370.jpg,New
﻿한일)시원한메밀소바컵,,3600,더운 날씨에 얼음을 넣어 시원하게 즐기는 냉 메밀소바!,"냉장면, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801085882404.jpg,
﻿푸드)바질누룽지리조또,,4800,[CU 단독]향긋한 바질향과 부드러운 크림소스에 고소한 누룽지가 들어간 쫀득한 식감의 리조또,"덮밥류, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809802268838.jpg,
﻿푸드)로제누룽지리조또,,4800,[CU 단독]매콤한 로제소스에 고소한 누룽지가 들어간 쫀득한 식감의 리조또,"덮밥류, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809802268821.jpg,
﻿자이언트)청양크림떡볶이,,3800,[CU 단독]고소한 베이컨이 씹히는 청양베이컨크림떡볶이,"냉장분식류, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809802268630.jpg,New
﻿티젠)콤부차샤인머스캣10T,,7500,국내산 샤인머스캣 과즙분말 사용,"차류, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809685981077.jpg,New
﻿씨엔)못난이반값참외1kg,,5500,"[반값시리즈 상품]
상시 판매되는 제품이 아닌 제철 과일(10k기준 3~4다이 기준), 
특품 중에서 모양이 약간 삐뚤어지거나, 흠집 있는 상품으로 좋은 상품을 저렴하게 즐길 수 있음.","과일, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809572421181.jpg,New
﻿만인산)진공대파200g,,2400,신선한 대파를 간편하게 이용할 수 있는 진공대파입니다.,"채소, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801448492707.jpg,
﻿CJ)햇반닭가슴살곤약죽,,3900,포만감이 높은 쫀득한 곤약과  담백한 국내산 닭가슴살까지 더해 가볍지만 든든한 한 끼 식사입니다.,"죽, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801392018589.jpg,New
﻿한일)마라로제누들떡볶이,2+1,3500,알싸한 마라로제 소스로 즐기는 쫀득한 식감의 누들떡볶이,"즉석식, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801085882862.jpg,New
﻿진주햄)천하칠리후랑크90g,,2700,"국내산 돈육과 체다치즈, 할라피뇨의 완벽한 조합","핫바, 안주류",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801077609200.jpg,New
﻿대상)안주야군옥수수먹태,,5900,바삭하게 구운 먹태에 고소하고 달콤한 군옥수수소스를 바른 먹태 안주,"마른안주류, 안주류",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801052103198.jpg,New
﻿동원)그릴리통삼겹100g,,4900,"직화삼겹살을 통으로 구워, 강한 불맛의 육즙과 식감이 뛰어난 통삼겹","햄, 소시지, 안주류",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801047574361.jpg,New
﻿농심)컵누룽Z닭백숙맛,,2500,"담백하고 진한 삼계탕국물과 누룽지가 만난 닭백숙맛, 별미 누룽지탕","탕류, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801043067836.jpg,New
﻿농심)컵누룽Z중화풍해물맛,,2500,"시원한 해물맛과 칼칼한 매콤함이 조화를 이룬 중화풍 해물맛, 별미 누룽지탕","탕류, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801043067812.jpg,New
﻿영남)리모레몬원액200ml,,2500,"레몬주스 20% 농축액으로 각종 주류,칵테일,어육류 요리,샐러드용으로 사용하거나 5배의 물을 첨가하여 레몬주스,레몬차,레몬에이드 등으로 사용.","소스류, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8031301883551.png,New
﻿유로)햄치즈치아바타샌드,,4300,"담백하고 쫀득한 곡물다크치아바타와 버섯크림, 햄, 슬라이스치즈를 토핑하여 부드러운 조합이 매력적인 핫샌드위치!
따뜻하게 데워먹는 핫치아바타샌드위치!","간편식, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809411843570.jpg,New
﻿HEYROO피자득템콰트로치즈,,2900,[CU 단독]4가지 치즈가 조화롭게 어우러진 피자 득템 콰트로 치즈,"간편식, 가공식사, HEYROO",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809903563573.jpg,New
﻿부일)하프칵테일쉬림프링,,9900,"손질, 조리없이 캠핑, 홈파티 등 다양하게 손 쉽게 즐기실 수 있습니다.","냉동제품, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809217172003.jpg,New
﻿부일)냉동생새우살300g,,9900,"태국 공장에서 가공된 프리미엄 생 새우살, 가장 대중적인 사이즈","냉동제품, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809217171174.jpg,New
﻿우양)비프바질페투치니,,6900,원물 고기와 야채를 사용 풍성한 재료와 풍미가득한 소스가 특징인 제품 페투치니 면 사용으로 식감이 좋은 파스타,"냉동면, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8805489003113.jpg,New
﻿우양)우삼겹알리오올리오,,6900,원물 고기와 야채를 사용 풍성한 재료와 풍미가득한 소스가 특징인 제품 육미가득 매콤오일파스타,"냉동면, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8805489002482.jpg,New
﻿백작C)바나나반송이,,4400,후숙성 과일로 점박이로 숙성되면 당도가 탁월함,"과일, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809918461048.jpg,New
﻿백작C)바나나3입,,2300,후숙성 과일로 숙성이 잘되면 당도가 탁월,"과일, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809918461031.jpg,New
﻿백작C)바나나2입,,1600,후숙성 과일이므로 적당한 점박이가되어 숙성되면 당도가 더욱 좋음,"과일, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809918461024.jpg,New
﻿백작C)바나나1입,,900,후숙성 과일로 숙성이되면 당도가 더욱 좋음,"과일, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809918461017.jpg,New
﻿백작C)밀감망3입(청견),,3900,당도가 매우 좋으며 신선도가 오래감,"과일, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809918460416.jpg,New
﻿짱구)짱구츠케멘,,5500,일본 현지 전통 음식인 찍어먹는 라멘 - 츠케멘을 짱구 캐릭터 작화하여 상품 구현,"즉석식, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809860730506.jpg,New
﻿원피스)통닭다리꼬꼬밥,,6900,[CU 단독]렌지업한 통닭다리와 따끈한밥에 후레이크를 뿌려 먹는 한끼 식사,"즉석식, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809802268548.jpg,New
﻿에스피)설국향500g,,4900,"1) 이른 봄에만 맛 볼 수 있는 달콤한 과일 설국향  
2) 과피가 설국화 같이 울긋불긋  
3) 달콤하고 향긋한 만감류","과일, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809669192833.jpg,New
﻿푸름C)밀감망3입(청견),,3900,새콤달콤 질리지 않는 맛에 영양도 풍부한 밀감을 즐겨보세요,"과일, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809000860032.jpg,New
﻿원피스)비법돈코츠라멘,,4600,연타면발 방식으로 만들어 부드럽고 쫄깃한 면발과 깊고 진한 돈코츠 육수에 부드러운 삼겹차슈 토핑,"냉장면, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8802039233655.jpg,New
﻿CJ)맥스봉팝비엔나120G,,4500,칼집이 나있어 톡 터지는 식감. 맥주 안주에 딱! 그릇에 옮길 필요 없이 전자레인지 조리 후 포장지를 뜯고 그대로 간편하게!,"햄, 소시지, 안주류",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801392037863.jpg,New
﻿CJ)고기전용쌈장450g,,6400,고기의 느끼함을 싹 잡아주는 매콤함으로 자꾸만 손이 가는 고기전용 쌈장,"장류, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801007053134.jpg,New
﻿마루)돈코츠라멘,,2800,부드러운 면발에 시즈닝 오일이 추가된 진한 돈코츠 국물이 일품입니다.,"용기면, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/4902702004415.jpg,New
﻿이츠키)유부우동,,2800,일본에서 인기 있는 쿠마몬 캐릭터가 적용된 일본 인기 상품의 CU 단독 운영 상품,"용기면, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/4901726010556.jpg,New
﻿영광C)바나나반송이,,4500,속이 든든힘,"과일, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809919290135.jpg,New
﻿영광C)카라향400g,,5200,새콤달콤,"과일, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809919290128.jpg,New
﻿영광C)바나나3입,,2500,속이 든든하고 영양이 풍부,"과일, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809919290036.jpg,New
﻿영광C)바나나2입,,1800,속이 든든하고 영양이 풍부,"과일, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809919290029.jpg,New
﻿영광C)바나나1입,,1000,속이 든든하고 영야이 풍부,"과일, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809919290012.jpg,New
﻿하림)더미식닭개장350g,,6500,"결대로 찢어넣은 닭고기와 대파 , 토란대의 다채로운 식감이 살아있는 닭개장","국류, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809778492626.jpg,New
﻿푸드)촉촉야들훈제막창,,9900,"[CU 단독] 훈제돼지막창은 고압스팀으로 초벌한, 냄새 없는 막창으로 참나무 훈연을 가미하여 고소한 풍미와 은은한 훈연향이 특징이며, 슬라이스된 제품으로 간편하게 동봉된 소스에 찍어 먹을수 있습니다.","냉장안주, 안주류",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809634710260.jpg,
﻿새롬C)모듬야채팩350g,,4500,"상추, 깻잎, 마늘, 풋고추, 팽이버섯 5종 채소를 한 팩에 알차게 담았습니다. 부담 없는 용량이니 바베큐나 나들이 때 간편하게 챙기세요.","채소, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809296017707.jpg,
﻿새롬C)감자팩2입,,1600,"요리에 자주 사용하는 필수 재료지만, 한번에 많이 구비해두면 보관하기 힘들고 쉽게 변질됩니다. 딱 한끼 깔끔하게 사용하실 수 있는 분량으로 담았습니다.","채소, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809296017530.jpg,
﻿새롬C)대추방토팩330g,,7000,"일반 방울토마토 보다 크기가 더 크고, 당도가 더 높아 맛이 일품인 대추방울토마토 입니다. 다이어트용 뿐만 아니라 남녀노소 즐길 수 있는 간식대용으로도 좋습니다.","채소, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809296016489.jpg,
﻿새롬C)감말랭이팩140g,,5800,"쫄깃하고 달달한 감말랭이, 한입에 쏙 들어가는 사이즈와 간편포장으로 언제 어디서든 간편하게 즐기실 수 있습니다.","과일, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809296016366.jpg,
﻿새롬C)바나나반송이,,4500,남녀노소 누구나 좋아하는 달콤한 바나나 입니다.,"과일, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809296015505.jpg,New
﻿새롬C)바나나3입,,2800,남녀노소 누구나 좋아하는 달콤한 바나나 입니다.,"과일, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809296014027.jpg,New
﻿새롬C)모듬버섯팩150g,,2200,"쫄깃한 식감으로, 어떤 요리로 만들어도 맛있게 드실 수 있는 만능 식재료 버섯. 양송이버섯, 새송이버섯, 팽이버섯, 느타리버섯을 한데 모아 한 번에 드시기에 적당한 양으로 준비햇습니다.","채소, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809296013150.jpg,New
﻿스미)키위티바나나,,3500,기존 바나나보다 더 새콤달콤한 맛이 특징,"과일, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809137650988.jpg,New
﻿CJ)비비고총각김치400G,,8900,"속이 꽉 찬 알타리무를 엄선해 아삭함이 살아있는 비비고 총각김치, 
빛깔 고운 고춧가루로 비비고 김치의 먹음직스러운 빛깔을 담았습니다.","김치, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801392029776.png,
﻿머거본)크리스피볶은양념,,3000,"[지금까지 없었던 새로운 아몬드 스낵!] 
① 바삭바삭 크리스피 찹쌀 과자를 입힌 아몬드 
② 볶음양념의 매콤달달한 시즈닝으로 맛을 낸 크리스피 오리지널 아몬드!","농산안주, 안주류",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801133010094.jpg,New
﻿롯데)의성마늘직꾸닭레드,,3200,"230℃의 고온 오븐으로 1차 초벌해서 육즙을 가두고 직화로 한번 더 구워서 겉은 바삭, 속은 촉촉","핫바, 안주류",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801123410392.png,
﻿풀무원)유부초밥330g(4인),,6000,가쓰오부시로 맛을 낸 도톰한 유부피와 새콤달콤 초밥소스,"오뎅, 유부, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801114101834.jpg,New
﻿진주햄)천하대파후랑크90g,,2700,돈육소세지 안에 대파 토핑과 파기름으로 향긋한 맛을 더욱 높인 고급 후랑크,"핫바, 안주류",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801077701003.jpg,New
﻿웰팜)냉동트리플베리500g,,9900,급속냉동으로 과일 본연의 맛이 유지되어 더욱 신선합니다.,"즉석식, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809815961054.jpg,New
﻿푸드)의정부식부대짜글이,,5500,[CU 단독] 따끈한밥에 부대짜글이를 넣어 먹는 냉장밥,"즉석식, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809802268562.jpg,
﻿푸드)청주식김치짜글이,,5500,[CU 단독] 따끈한밥에 돼지김치짜글이를 넣어 먹는 냉장밥,"즉석식, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809802268555.jpg,
﻿하림)더미식소고기미역국,,5500,진한사골 육수에 양지와 육수를 넣어 고소하고 진한육수,"국류, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809778492619.jpg,New
﻿하림)더미식설렁탕350g,,5500,푹고아 더욱 부드러운 사태의 설렁탕,"탕류, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809778492602.jpg,New
﻿코주부)특대육포숯불65g,,6600,"[CU 단독]
① 조금만 먹어도 바닥을 보이는 육포는 가라! 맥주가 몇 캔이든 무한정 마실 수 있는 넉넉한 용량의 육포
② 기존 오리지널 특대육포에 숯불향을 입혀 감칠맛을 업그레이드한 맛있는 육포!","마른안주류, 안주류",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8804888002079.jpg,
﻿코주부)특대육포스테이크,,6600,"[CU 단독]
① 조금만 먹어도 바닥을 보이는 육포는 가라! 맥주가 몇 캔이든 무한정 마실 수 있는 넉넉한 용량의 육포 
② 기존 오리지널 특대 육포에 스테이크향을 입혀 감칠맛을 업그레이드한 맛있는 육포!","마른안주류, 안주류",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8804888002062.jpg,
﻿CJ)삼호부산어묵200G,,2000,"신선한 생선과 야채를 선별하여 제대로 만듭니다.
볶음요리에 적합한 최적의 두께를 구현했습니다.","오뎅, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801392025419.jpg,New
﻿머거본)크리스피아몬드50g,,3000,"[지금까지 없었던 새로운 아몬드 스낵!] 
바삭바삭 크리스피 찹쌀 과자를 입힌 아몬드, 오리지널 짭짤한 맛으로 맛을 낸 크리스피 오리지널 아몬드!","농산안주, 안주류",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801133010087.jpg,New
﻿사조)오븐구이치킨봉80g,,4500,간식/안주 등으로 다양하게 먹을 수 있는 냉장 치킨봉 제품,"육가공류, 안주류",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801066061798.jpg,New
﻿사조)오븐구이치킨윙70g,,4500,간식/안주 등으로 다양하게 먹을 수 있는 냉장 치킨윙 제품,"육가공류, 안주류",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801066061781.jpg,New
﻿농심)사리곰탕소컵,,1250,"진국의 맛!, 예로부터 임금님 수라상에도 올랐던 고급요리인 전통 곰탕의 국물맛을 재현한 라면","용기면, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801043015691.jpg,
﻿CJ)밸런스밀카카오,2+1,3600,물만 타서 완성하는 고단백 한끼 식사 밸런스밀 프로틴쉐이크,"대용식, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801007989402.jpg,New
﻿CJ)밸런스밀귀리,2+1,3600,"최적의 단백질 섭취 가능 : 단백질 15g, 동물성+식물성 단백질 최적의 배합","대용식, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801007795386.jpg,New
﻿CJ)삼호부산어묵240g*2,,4500,"신선한 생선과 야채를 선별! 생선살의 풍미에 감칠맛을 더해 맛있게! 
양념지 잘 배는 알맞은 두께로 맛있는 볶음요리!","오뎅, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801007557380.jpg,New
﻿CJ)통들깨들기름160ml,,8900,"직접 볶아 바로 짠 들깨 본연의 맛. 
들깨 고유의 필수 지방산 오메가-3 54% 이상 함유.","조미료류, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801007364186.png,
﻿CJ)햇반흑미밥130g*3입,2+1,5950,흑미에서 느낄 수 있는 구수한 향과 톡 터지는 식감을 즐길 수 있습니다.,"즉석밥류, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801007281247.jpg,
﻿CJ)햇반현미밥130g*3입,2+1,5950,"현미보다 식감이 더욱 부드러운 발아현미를 사용하여, 거친 식감때문에 현미를 꺼려하셨던 분들도 맛있게 즐기실 수 있습니다.","즉석밥류, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801007281223.jpg,
﻿CJ)백설포도씨유500ml,,10500,"100% 스페인산으로 만든 포도씨유! 
건강에 좋은 불포화지방산인 리놀레산 함유, 부침, 볶음 요리에 잘 어울리는 담백한 맛과 향!","식용유, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801007093444.jpg,
﻿CJ)백설올리브유500ml,,16600,100% 스페인산으로 짜낸 백설 올리브유,"식용유, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801007093437.jpg,
﻿디엔비)너비아니모짜고로,,3200,고로케번에 두툼한 너비아니패티와 모짜렐라치즈에 델리야끼소스 마요네즈가 토핑된 제품,"간편식, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809015114267.jpg,New
﻿한우)갈릭시즈닝스테이크,,10900,한우 설도로 스테이크용으로 세절을 하여 갈릭 시즈닝한 상품으로 부담없이 드실수 있습니다.,"정육, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809667130080.jpg,New
﻿한우)페퍼시즈닝스테이크,,10900,한우 설도로 스테이크용으로 세절을 하여 페퍼 시즈닝한 상품으로 부담없이 드실수 있습니다.,"정육, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809667130073.jpg,New
﻿짱구)오야코동,,5500,간장베이스에 계란과 닭고기를 배합한 소스의 감칠맛 구현,"즉석식, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809860730490.jpg,New
﻿하림)더미식비빔면,,1700,"여름이면 빠질수 없는 제철과일 자두,매실로 깔끔한 향 을 살림. 
생면같이 쫄깃하고 육수로 반죽하여 부드럽고 풍미좋은 면.","봉지면, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809778492541.jpg,New
﻿하림)더미식사골곰탕500g,,2700,"다양하게 활용 가능한 국물요리 , 10시간 고아 더욱 고소하고 진한 맛","탕류, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809778492336.jpg,New
﻿원피스)루피의불타는라면,,1800,[CU 단독]원피스 캐릭터 띠부실 121종이 들어있는 컵라면,"용기면, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809695252327.jpg,New
﻿바다원)육수코인매운맛,,7500,"원물 손질의 번거로움과 사용 후 후처리 없이 깊고 진한 육수를 낼 수 있도록 만들었습니다. 
찬물 500ml에 1코인을 넣고 3분간만 끓이면 됩니다.","양념류, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809691868997.jpg,New
﻿바다원)육수코인깊은맛,,7500,"원물 손질의 번거로움과 사용 후 후처리 없이 깊고 진한 육수를 낼 수 있도록 만들었습니다. 
찬물 500ml에 1코인을 넣고 3분간만 끓이면 됩니다.","양념류, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809691868980.jpg,New
﻿새롬C)혼합과일3종,,5800,"달콤한 청포도,상큼한 적포도, 국민 건강과일 방울토마토까지. 3가지 과일을 한입에 쏙 들어가는 사이즈로 알알이 소포장이 되어있어 편하게 즐길수 있는 혼합과일3종팩 입니다.","과일, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809296012382.jpg,
﻿H&B)오렌지6입봉,,9900,고당도 오렌지 6입봉,"과일, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809226300534.jpg,
﻿풀무원)생물냉면육수290g,,1400,동치미와 양지육수로 청량한 감칠맛을 내는 평양 물냉면 육수,식재료,https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801114303931.jpg,New
﻿풀무원)생생소면600g,,6000,"가늘어도 쫄깃한 소면, 어떤 요리에도 찰떡",식재료,https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801114303672.jpg,New
﻿풀무원)순쌀통가래떡400g,,3500,별도의 첨가물 없이 쌀 99%와 약간의 주정과 소금으로 만들었습니다.,식재료,https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801114158395.jpg,New
﻿풀무원)생냉면사리150g,,1400,풀무원 냉면 육수와 함께 30초 간편조리로 전문점 맛을 구현합니다.,식재료,https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801114113929.jpg,New
﻿한일)본고장유부우동,,3600,가쓰오풍미의 국물과 탱글탱글한 우동면발에 큼직한 건조 조미유부가 들어있어 남녀노소 누구나 좋아하는 유부우동입니다.,"면류, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801085882695.jpg,New
﻿삼양)쿠티크짜장봉지면,,2500,물에 삶고 9배 더 오랜 시간 저온 건조하여 생면처럼 부드러운 면,"봉지면, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801073115835.jpg,New
﻿삼립)로스트치킨하바네로,,8900,100% 국내산 닭고기 봉을 250℃ 직화 오븐으로 굽고 하바네로 고추 소스를 더해 불맛이 가득한 냉장안주,"냉장안주, 안주류",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801068914375.jpg,New
﻿CJ)비비고꼬리곰탕460g,2+1,9900,정성껏 뼈를 발라내 깔끔하고 편리하게 먹을 수 있는 살코기,"탕류, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801007923086.png,
﻿디엔비)치킨모짜고로케,,2800,고로케번에 모짜렐라치즈와 치킨패티 매콤 새콤소스가 토핑된 제품.,"간편식, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809015114250.jpg,
﻿오뚜기)우노피자페퍼로니,2+1,6500,짭짤한 페퍼로니가 듬뿍&매콤함을 더해주는 고추 후레이크까지!,"간편식, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801045435169.jpg,New
﻿해성)몽키3종과일도시락,,7900,"몽키바나나,청포도,크림슨포도로 구성된 매우 알찬 도시락 대용 과일3종도시락입니다.","과일, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809826440470.jpg,New
﻿원피스)루피콘스윗닭다리,,8900,[CU 단독] 렌지업한 닭다리에 단짠 콘스위트소스를 뿌려 먹는 냉장 안주류,"냉장안주, 안주류",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809802268302.jpg,New
﻿원피스)상디의콘비프덮밥,,4800,"[CU 단독]
상디가 배고픈 깅에게 만들어 준 볶음밥 모티브(원피스 5권) 
콘비프와 양파, 버섯등이 들어간 간장베이스 덮밥
(콘비프: 염장된 고기로 미국,일본 등에서 즐겨먹는 요리)","덮밥류, 가공식사",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809802267367.jpg,
﻿큐로)일리클래식원컵,,1700,"일리커피의 맛과 향을 더욱 풍부하게 하기 위한 마이크로 그라운드 커피 분말이 첨가, 일리 커피의 본연의 맛과 향을 즐길 수 있습니다.","원컵류, 커피차류",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809283003225.jpg,New
﻿짱구)못말리는짱구바나나,,1500,"[CU 단독] 짱구 홀로그램, 금박, 우표씰에 들어가있는 바나나","과일, 식재료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809137651404.jpg,New
